ALERTA,MES,ANO,SENSOR,ESTADO,AREAKM2,MUNICIPIO
degradacao,9,2018,Sentinel-1-2,AM,0.08,Apuí
degradacao,9,2018,Sentinel-1-2,AM,0.02,Apuí
degradacao,11,2018,Sentinel-1-2,AM,0.03,Apuí
degradacao,11,2018,Sentinel-1-2,AM,0.01,Apuí
degradacao,1,2019,Sentinel-1-2,AM,0.01,Apuí
degradacao,1,2019,Sentinel-1-2,AM,0.01,Apuí
degradacao,1,2019,Sentinel-1-2,AM,0.12,Apuí
degradacao,1,2019,Sentinel-1-2,AM,0.06,Apuí
degradacao,1,2019,Sentinel-1-2,AM,0.01,Apuí
degradacao,1,2019,Sentinel-1-2,AM,0.04,Apuí
degradacao,1,2019,Sentinel-1-2,AM,0.04,Apuí
degradacao,1,2019,Sentinel-1-2,AM,0.04,Apuí
degradacao,9,2019,Sentinel-1-2,PA,0.02,Rurópolis
degradacao,9,2019,Sentinel-1-2,RO,0.28,Monte Negro
degradacao,10,2020,Sentinel-1-2,RO,0.05,Monte Negro
degradacao,8,2019,Sentinel-1-2,RO,0.21,Monte Negro
degradacao,10,2020,Sentinel-1-2,RO,0.04,Monte Negro
degradacao,10,2017,Sentinel-1-2,PA,560.82,Cumaru do Norte
degradacao,10,2017,Sentinel-1-2,PA,0.27,Cumaru do Norte
degradacao,10,2017,Sentinel-1-2,PA,0.23,Cumaru do Norte
degradacao,7,2010,Modis,PA,0.39,Cumaru do Norte
degradacao,7,2010,Modis,PA,0.20,Cumaru do Norte
degradacao,10,2019,Sentinel-1-2,PA,0.04,Cumaru do Norte
degradacao,10,2019,Sentinel-1-2,PA,0.17,Cumaru do Norte
degradacao,10,2019,Sentinel-1-2,PA,0.15,Cumaru do Norte
degradacao,10,2019,Sentinel-1-2,PA,0.05,Santa Maria das Barreiras
degradacao,10,2019,Sentinel-1-2,PA,0.17,Cumaru do Norte
degradacao,10,2019,Sentinel-1-2,PA,0.01,Cumaru do Norte
degradacao,10,2019,Sentinel-1-2,PA,0.02,Cumaru do Norte
degradacao,10,2019,Sentinel-1-2,PA,0.04,Cumaru do Norte
degradacao,10,2019,Sentinel-1-2,PA,0.01,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.51,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.84,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.51,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.06,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.02,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,1.04,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.03,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.01,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.03,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.01,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,3.95,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.05,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.02,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.34,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.05,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.02,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.01,Cumaru do Norte
degradacao,10,2019,Sentinel-1-2,PA,1.01,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.03,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.02,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.05,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.05,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.21,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.01,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.05,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.01,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.32,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.01,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.02,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.68,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,1.18,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.03,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.02,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.04,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.02,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.05,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.07,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.01,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.12,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.02,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.21,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.14,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.02,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.12,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.10,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.07,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.11,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.02,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.07,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.17,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.33,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.05,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.03,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.01,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.05,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.01,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,1.17,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.12,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.01,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.01,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.03,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.07,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.49,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.06,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.01,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.02,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.16,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.16,Santa Maria das Barreiras
degradacao,9,2019,Sentinel-1-2,PA,0.08,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.01,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.51,Santa Maria das Barreiras
degradacao,9,2019,Sentinel-1-2,PA,0.02,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.09,Santa Maria das Barreiras
degradacao,9,2019,Sentinel-1-2,PA,0.32,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.11,Santa Maria das Barreiras
degradacao,9,2019,Sentinel-1-2,PA,0.01,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.18,Santa Maria das Barreiras
degradacao,9,2019,Sentinel-1-2,PA,0.03,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.05,Santa Maria das Barreiras
degradacao,9,2019,Sentinel-1-2,PA,0.21,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.21,Santa Maria das Barreiras
degradacao,9,2019,Sentinel-1-2,PA,0.07,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.14,Santa Maria das Barreiras
degradacao,9,2019,Sentinel-1-2,PA,0.14,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.42,Santa Maria das Barreiras
degradacao,9,2019,Sentinel-1-2,PA,0.36,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.36,Santa Maria das Barreiras
degradacao,9,2019,Sentinel-1-2,PA,0.52,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.01,Santa Maria das Barreiras
degradacao,9,2019,Sentinel-1-2,PA,0.01,Cumaru do Norte
degradacao,9,2019,Sentinel-1-2,PA,0.12,Santa Maria das Barreiras
degradacao,9,2019,Sentinel-1-2,PA,0.05,Cumaru do Norte
degradacao,10,2017,Sentinel-1-2,MT,1.05,Cláudia
degradacao,9,2011,Modis,MT,0.46,Cláudia
degradacao,11,2020,Sentinel-1-2,MT,0.04,Cláudia
degradacao,11,2020,Sentinel-1-2,MT,0.04,Cláudia
degradacao,11,2020,Sentinel-1-2,MT,0.16,Cláudia
degradacao,11,2020,Sentinel-1-2,MT,0.02,Cláudia
degradacao,7,2020,Sentinel-1-2,MT,18.70,Cláudia
degradacao,7,2020,Sentinel-1-2,MT,0.08,Nova Santa Helena
degradacao,7,2020,Sentinel-1-2,MT,0.14,Itaúba
degradacao,10,2017,Sentinel-1-2,MT,0.33,Cláudia
degradacao,10,2017,Sentinel-1-2,MT,5.90,Nova Santa Helena
degradacao,4,2019,Sentinel-1-2,MT,0.03,Nova Santa Helena
degradacao,5,2019,Sentinel-1-2,MT,0.13,Nova Santa Helena
degradacao,4,2019,Sentinel-1-2,MT,0.05,Nova Santa Helena
degradacao,4,2019,Sentinel-1-2,MT,0.01,Nova Santa Helena
degradacao,4,2019,Sentinel-1-2,MT,0.02,Nova Santa Helena
degradacao,4,2019,Sentinel-1-2,MT,0.14,Nova Santa Helena
degradacao,11,2020,Sentinel-1-2,MT,0.02,Nova Santa Helena
degradacao,8,2014,Modis,MT,0.95,Nova Santa Helena
degradacao,11,2020,Sentinel-1-2,MT,0.24,Nova Santa Helena
degradacao,11,2020,Sentinel-1-2,MT,0.04,Nova Santa Helena
degradacao,11,2020,Sentinel-1-2,MT,0.58,Nova Santa Helena
degradacao,11,2020,Sentinel-1-2,MT,0.02,Nova Santa Helena
degradacao,11,2020,Sentinel-1-2,MT,0.04,Nova Santa Helena
degradacao,11,2020,Sentinel-1-2,MT,0.03,Nova Santa Helena
degradacao,11,2020,Sentinel-1-2,MT,0.03,Nova Santa Helena
degradacao,11,2020,Sentinel-1-2,MT,0.05,Nova Santa Helena
degradacao,5,2019,Sentinel-1-2,MT,0.02,Nova Santa Helena
degradacao,5,2019,Sentinel-1-2,MT,0.14,Nova Santa Helena
degradacao,5,2019,Sentinel-1-2,MT,0.06,Nova Santa Helena
degradacao,5,2019,Sentinel-1-2,MT,0.32,Nova Santa Helena
degradacao,4,2019,Sentinel-1-2,MT,0.03,Nova Santa Helena
degradacao,5,2019,Sentinel-1-2,MT,0.15,Nova Santa Helena
degradacao,5,2019,Sentinel-1-2,MT,0.03,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.27,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.10,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.27,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.02,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.03,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.20,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.03,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.06,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.04,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.03,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.04,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.03,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.03,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.29,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.04,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.41,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.03,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.03,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.19,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.11,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.14,Nova Santa Helena
degradacao,11,2020,Sentinel-1-2,MT,0.05,Nova Santa Helena
degradacao,11,2020,Sentinel-1-2,MT,0.05,Nova Santa Helena
degradacao,11,2020,Sentinel-1-2,MT,0.16,Nova Santa Helena
degradacao,11,2020,Sentinel-1-2,MT,0.07,Nova Santa Helena
degradacao,11,2020,Sentinel-1-2,MT,0.04,Nova Santa Helena
degradacao,11,2020,Sentinel-1-2,MT,0.04,Nova Santa Helena
degradacao,11,2020,Sentinel-1-2,MT,0.58,Nova Santa Helena
degradacao,11,2020,Sentinel-1-2,MT,0.17,Nova Santa Helena
degradacao,11,2020,Sentinel-1-2,MT,0.03,Nova Santa Helena
degradacao,11,2020,Sentinel-1-2,MT,0.08,Nova Santa Helena
degradacao,11,2020,Sentinel-1-2,MT,0.14,Nova Santa Helena
degradacao,11,2020,Sentinel-1-2,MT,0.03,Nova Santa Helena
degradacao,11,2020,Sentinel-1-2,MT,0.04,Nova Santa Helena
degradacao,11,2020,Sentinel-1-2,MT,0.02,Nova Santa Helena
degradacao,11,2020,Sentinel-1-2,MT,0.17,Nova Santa Helena
degradacao,11,2020,Sentinel-1-2,MT,0.07,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.03,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.13,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.03,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.38,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.18,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.06,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,1.48,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.77,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.03,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.42,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.14,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.03,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.03,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.09,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.03,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.15,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.03,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.03,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.29,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.21,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.26,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.09,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.07,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.24,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.11,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.03,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.04,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.10,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.04,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.25,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.50,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.06,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.14,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.05,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.03,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.06,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.11,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.06,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.03,Nova Santa Helena
degradacao,7,2020,Sentinel-1-2,MT,4.82,Nova Santa Helena
degradacao,7,2020,Sentinel-1-2,MT,1.69,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.02,Nova Santa Helena
degradacao,11,2019,Sentinel-1-2,MT,1.19,Nova Santa Helena
degradacao,11,2019,Sentinel-1-2,MT,0.51,Nova Santa Helena
degradacao,7,2020,Sentinel-1-2,MT,0.31,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.09,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.03,Nova Santa Helena
degradacao,11,2019,Sentinel-1-2,MT,1.12,Nova Santa Helena
degradacao,12,2019,Sentinel-1-2,MT,0.03,Nova Santa Helena
degradacao,12,2019,Sentinel-1-2,MT,0.02,Nova Santa Helena
degradacao,7,2020,Sentinel-1-2,MT,0.31,Nova Santa Helena
degradacao,12,2019,Sentinel-1-2,MT,0.05,Nova Santa Helena
degradacao,10,2018,Sentinel-1-2,MT,0.09,Nova Santa Helena
degradacao,10,2018,Sentinel-1-2,MT,0.22,Nova Santa Helena
degradacao,10,2018,Sentinel-1-2,MT,0.43,Nova Santa Helena
degradacao,10,2019,Sentinel-1-2,MT,0.03,Nova Santa Helena
degradacao,12,2019,Sentinel-1-2,MT,0.07,Nova Santa Helena
degradacao,12,2019,Sentinel-1-2,MT,0.02,Nova Santa Helena
degradacao,12,2019,Sentinel-1-2,MT,0.02,Nova Santa Helena
degradacao,10,2019,Sentinel-1-2,MT,0.04,Nova Santa Helena
degradacao,10,2018,Sentinel-1-2,MT,0.17,Nova Santa Helena
degradacao,10,2018,Sentinel-1-2,MT,0.01,Nova Santa Helena
degradacao,10,2019,Sentinel-1-2,MT,0.02,Nova Santa Helena
degradacao,10,2019,Sentinel-1-2,MT,0.04,Nova Santa Helena
degradacao,10,2019,Sentinel-1-2,MT,0.02,Nova Santa Helena
degradacao,10,2018,Sentinel-1-2,MT,0.05,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.21,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.03,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.12,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.02,Nova Santa Helena
degradacao,10,2018,Sentinel-1-2,MT,0.03,Nova Santa Helena
degradacao,10,2018,Sentinel-1-2,MT,0.01,Nova Santa Helena
degradacao,10,2018,Sentinel-1-2,MT,0.02,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.03,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.71,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.06,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.26,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.03,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.02,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.14,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.03,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.03,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.05,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.05,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.07,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.06,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.10,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.04,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.03,Nova Santa Helena
degradacao,9,2020,Sentinel-1-2,MT,0.01,Nova Santa Helena
degradacao,10,2020,Sentinel-1-2,MT,0.05,Nova Mutum
degradacao,10,2020,Sentinel-1-2,MT,0.39,Nova Mutum
degradacao,10,2020,Sentinel-1-2,MT,0.32,Nova Mutum
degradacao,10,2020,Sentinel-1-2,MT,0.04,Nova Mutum
degradacao,10,2020,Sentinel-1-2,MT,0.09,Nova Mutum
degradacao,10,2020,Sentinel-1-2,MT,0.03,Nova Mutum
degradacao,10,2020,Sentinel-1-2,MT,0.03,Nova Mutum
degradacao,10,2020,Sentinel-1-2,MT,0.03,Nova Mutum
degradacao,10,2020,Sentinel-1-2,MT,0.80,Nova Mutum
degradacao,10,2020,Sentinel-1-2,MT,0.20,Nova Mutum
degradacao,9,2020,Sentinel-1-2,MT,3.25,Nova Mutum
degradacao,4,2020,Sentinel-1-2,MT,1.38,Nova Mutum
degradacao,10,2020,Sentinel-1-2,MT,0.13,Nova Mutum
degradacao,8,2020,Sentinel-1-2,MT,0.50,Nova Mutum
degradacao,8,2010,Modis,PA,0.40,Santana do Araguaia
degradacao,10,2008,Modis,PA,0.86,Santana do Araguaia
degradacao,8,2010,Modis,PA,0.28,Santana do Araguaia
degradacao,8,2010,Modis,PA,0.22,Santana do Araguaia
degradacao,6,2013,Modis,PA,0.31,Paragominas
degradacao,6,2013,Modis,PA,3.28,Paragominas
degradacao,8,2011,Modis,PA,0.19,Paragominas
degradacao,11,2015,Modis,PA,0.34,Paragominas
degradacao,11,2015,Modis,PA,0.40,Paragominas
degradacao,11,2015,Modis,PA,0.21,Paragominas
degradacao,11,2015,Modis,PA,0.13,Paragominas
degradacao,11,2015,Modis,PA,0.54,Paragominas
degradacao,11,2015,Modis,PA,1.16,Paragominas
degradacao,11,2015,Modis,PA,0.30,Paragominas
degradacao,11,2015,Modis,PA,0.21,Paragominas
degradacao,6,2013,Modis,PA,0.30,Paragominas
degradacao,12,2019,Sentinel-1-2,PA,0.09,Brasil Novo
degradacao,7,2012,Modis,PA,0.19,Rurópolis
degradacao,7,2012,Modis,PA,0.51,Rurópolis
degradacao,9,2019,Sentinel-1-2,PA,0.08,Rurópolis
degradacao,1,2019,Sentinel-1-2,PA,0.01,Rurópolis
degradacao,1,2019,Sentinel-1-2,PA,0.01,Rurópolis
degradacao,5,2016,Modis,RR,0.49,Rorainópolis
degradacao,5,2016,Modis,RR,4.36,Rorainópolis
degradacao,9,2018,Sentinel-1-2,RR,0.04,Rorainópolis
degradacao,8,2016,Modis,PA,0.23,Altamira
degradacao,8,2016,Modis,PA,0.14,Altamira
degradacao,10,2009,Modis,PA,0.53,Altamira
degradacao,10,2009,Modis,PA,0.37,Altamira
degradacao,9,2008,Modis,PA,2.56,Altamira
degradacao,9,2015,Modis,PA,0.64,Altamira
degradacao,8,2010,Modis,PA,0.15,Altamira
degradacao,8,2010,Modis,PA,0.16,Altamira
degradacao,8,2010,Modis,PA,0.14,Altamira
degradacao,8,2010,Modis,PA,7.30,Altamira
degradacao,10,2020,Sentinel-1-2,PA,0.02,Altamira
degradacao,9,2019,Sentinel-1-2,PA,0.02,Altamira
degradacao,9,2019,Sentinel-1-2,PA,0.01,Altamira
degradacao,9,2019,Sentinel-1-2,PA,0.01,Altamira
degradacao,9,2019,Sentinel-1-2,PA,0.01,Altamira
degradacao,9,2019,Sentinel-1-2,PA,0.02,Altamira
degradacao,8,2019,Sentinel-1-2,PA,0.01,Altamira
degradacao,8,2019,Sentinel-1-2,PA,0.04,Altamira
degradacao,8,2019,Sentinel-1-2,PA,0.02,Altamira
degradacao,8,2019,Sentinel-1-2,PA,0.10,Altamira
degradacao,8,2019,Sentinel-1-2,PA,0.02,Altamira
degradacao,8,2019,Sentinel-1-2,PA,0.02,Altamira
degradacao,8,2019,Sentinel-1-2,PA,0.06,Altamira
degradacao,8,2019,Sentinel-1-2,PA,0.80,Altamira
degradacao,8,2019,Sentinel-1-2,PA,0.17,Altamira
degradacao,8,2019,Sentinel-1-2,PA,0.02,Altamira
degradacao,8,2019,Sentinel-1-2,PA,0.03,Altamira
degradacao,8,2019,Sentinel-1-2,PA,0.06,Altamira
degradacao,8,2019,Sentinel-1-2,PA,0.03,Altamira
degradacao,8,2019,Sentinel-1-2,PA,0.11,Altamira
degradacao,8,2019,Sentinel-1-2,PA,0.05,Altamira
degradacao,8,2019,Sentinel-1-2,PA,0.01,Altamira
degradacao,8,2019,Sentinel-1-2,PA,59.48,Novo Progresso
degradacao,8,2019,Sentinel-1-2,PA,25.11,Altamira
degradacao,8,2019,Sentinel-1-2,PA,0.01,Altamira
degradacao,8,2019,Sentinel-1-2,PA,0.19,Altamira
degradacao,8,2016,Modis,PA,0.50,Novo Progresso
degradacao,8,2016,Modis,PA,1.12,Novo Progresso
degradacao,8,2016,Modis,PA,0.26,Altamira
degradacao,8,2016,Modis,PA,1.79,Novo Progresso
degradacao,8,2016,Modis,PA,18.81,Novo Progresso
degradacao,8,2016,Modis,PA,1.10,Altamira
degradacao,8,2016,Modis,PA,0.17,Novo Progresso
degradacao,8,2016,Modis,PA,0.20,Novo Progresso
degradacao,8,2016,Modis,PA,29.40,Novo Progresso
degradacao,8,2016,Modis,PA,17.51,Altamira
degradacao,8,2016,Modis,PA,0.24,Novo Progresso
degradacao,5,2009,Modis,PA,0.54,Novo Progresso
degradacao,8,2010,Modis,PA,27.76,Novo Progresso
degradacao,8,2010,Modis,PA,33.17,Altamira
degradacao,8,2010,Modis,PA,0.14,Novo Progresso
degradacao,8,2010,Modis,PA,0.76,Novo Progresso
degradacao,8,2010,Modis,PA,0.07,Novo Progresso
degradacao,8,2010,Modis,PA,0.55,Altamira
degradacao,8,2010,Modis,PA,0.76,Novo Progresso
degradacao,8,2010,Modis,PA,0.28,Altamira
degradacao,12,2012,Modis,PA,2.59,Novo Progresso
degradacao,12,2012,Modis,PA,8.83,Altamira
degradacao,10,2010,Modis,PA,0.14,Novo Progresso
degradacao,10,2020,Sentinel-1-2,PA,0.03,Novo Progresso
degradacao,10,2020,Sentinel-1-2,PA,0.02,Novo Progresso
degradacao,10,2020,Sentinel-1-2,PA,0.04,Novo Progresso
degradacao,9,2019,Sentinel-1-2,PA,0.03,Novo Progresso
degradacao,9,2019,Sentinel-1-2,PA,0.02,Novo Progresso
degradacao,9,2019,Sentinel-1-2,PA,0.01,Novo Progresso
degradacao,9,2019,Sentinel-1-2,PA,0.01,Novo Progresso
degradacao,8,2019,Sentinel-1-2,PA,0.17,Novo Progresso
degradacao,8,2019,Sentinel-1-2,PA,0.03,Novo Progresso
degradacao,8,2019,Sentinel-1-2,PA,0.01,Novo Progresso
degradacao,8,2019,Sentinel-1-2,PA,0.02,Novo Progresso
degradacao,8,2019,Sentinel-1-2,PA,0.28,Novo Progresso
degradacao,8,2019,Sentinel-1-2,PA,0.04,Novo Progresso
degradacao,8,2019,Sentinel-1-2,PA,0.03,Novo Progresso
degradacao,8,2019,Sentinel-1-2,PA,0.06,Novo Progresso
degradacao,8,2019,Sentinel-1-2,PA,0.09,Novo Progresso
