ALERTA,MES,ANO,SENSOR,ESTADO,AREAKM2,MUNICIPIO,TERRA_INDI
desmatamento,"11","2018",Sentinel-1-2,PA,0.03,São Félix do Xingu,TI Trincheira/Bacajá
desmatamento,"11","2018",Sentinel-1-2,PA,0.01,São Félix do Xingu,TI Trincheira/Bacajá
desmatamento,"11","2018",Sentinel-1-2,PA,0.04,São Félix do Xingu,TI Apyterewa
desmatamento,"11","2018",Sentinel-1-2,PA,0.02,Aveiro,TI Andirá-Marau
desmatamento,"11","2018",Sentinel-1-2,PA,0.03,São Félix do Xingu,TI Apyterewa
desmatamento,"11","2018",Sentinel-1-2,PA,0.02,São Félix do Xingu,TI Apyterewa
desmatamento,"11","2018",Sentinel-1-2,AM,0.13,Humaitá,TI Nove de Janeiro
desmatamento,"11","2018",Sentinel-1-2,PA,0.02,São Félix do Xingu,TI Trincheira/Bacajá
desmatamento,"11","2018",Sentinel-1-2,PA,0.02,São Félix do Xingu,TI Trincheira/Bacajá
desmatamento,"11","2018",Sentinel-1-2,PA,0.03,São Félix do Xingu,TI Trincheira/Bacajá
desmatamento,"11","2018",Sentinel-1-2,PA,0.01,São Félix do Xingu,TI Apyterewa
desmatamento,"11","2018",Sentinel-1-2,PA,0.04,São Félix do Xingu,TI Apyterewa
desmatamento,"11","2018",Sentinel-1-2,PA,0.02,São Félix do Xingu,TI Apyterewa
desmatamento,"11","2018",Sentinel-1-2,PA,0.02,São Félix do Xingu,TI Apyterewa
desmatamento,"11","2018",Sentinel-1-2,PA,0.06,São Félix do Xingu,TI Apyterewa
desmatamento,"11","2018",Sentinel-1-2,PA,0.09,São Félix do Xingu,TI Apyterewa
desmatamento,"11","2018",Sentinel-1-2,PA,0.02,São Félix do Xingu,TI Apyterewa
desmatamento,"11","2018",Sentinel-1-2,PA,0.02,São Félix do Xingu,TI Apyterewa
desmatamento,"11","2018",Sentinel-1-2,PA,0.02,São Félix do Xingu,TI Apyterewa
desmatamento,"11","2018",Sentinel-1-2,PA,0.01,São Félix do Xingu,TI Apyterewa
desmatamento,"11","2018",Sentinel-1-2,PA,0.03,São Félix do Xingu,TI Apyterewa
desmatamento,"11","2018",Sentinel-1-2,PA,0.02,São Félix do Xingu,TI Apyterewa
desmatamento,"11","2018",Sentinel-1-2,PA,0.07,São Félix do Xingu,TI Apyterewa
desmatamento,"11","2018",Sentinel-1-2,PA,0.05,São Félix do Xingu,TI Apyterewa
desmatamento,"11","2018",Sentinel-1-2,PA,0.04,São Félix do Xingu,TI Apyterewa
desmatamento,"11","2018",Sentinel-1-2,PA,0.03,São Félix do Xingu,TI Apyterewa
desmatamento,"11","2018",Sentinel-1-2,PA,0.05,São Félix do Xingu,TI Apyterewa
desmatamento,"11","2018",Sentinel-1-2,PA,0.02,Jacareacanga,TI Mundurucu
desmatamento,"11","2018",Sentinel-1-2,PA,0.02,Jacareacanga,TI Mundurucu
desmatamento,"11","2018",Sentinel-1-2,PA,0.01,São Félix do Xingu,TI Apyterewa
desmatamento,"11","2018",Sentinel-1-2,PA,0.03,Jacareacanga,TI Mundurucu
desmatamento,"6","2018",Sentinel-1-2,PA,0.02,Bom Jesus do Tocantins,TI Mãe Maria
desmatamento,"6","2018",Sentinel-1-2,AM,0.02,Presidente Figueiredo,TI Waimiri Atroari
desmatamento,"6","2018",Sentinel-1-2,AM,0.01,Maués,TI Andirá-Marau
desmatamento,"6","2018",Sentinel-1-2,RO,0.05,Monte Negro,TI Uru-Eu-Wau-Wau
desmatamento,"6","2018",Sentinel-1-2,PA,1.12,Senador José Porfírio,TI Ituna/Itatá
desmatamento,"5","2018",Sentinel-1-2,PA,0.82,Ourilândia do Norte,TI Kayapó
desmatamento,"5","2018",Sentinel-1-2,PA,0.10,São Félix do Xingu,TI Trincheira/Bacajá
desmatamento,"5","2018",Sentinel-1-2,PA,0.17,São Félix do Xingu,TI Kayapó
desmatamento,"5","2018",Sentinel-1-2,PA,2.14,Ourilândia do Norte,TI Kayapó
desmatamento,"5","2018",Sentinel-1-2,PA,0.21,Cumaru do Norte,TI Kayapó
desmatamento,"5","2018",Sentinel-1-2,PA,1.22,Ourilândia do Norte,TI Kayapó
desmatamento,"5","2018",Sentinel-1-2,PA,0.04,Altamira,TI Baú
desmatamento,"5","2018",Sentinel-1-2,PA,1.01,São Félix do Xingu,TI Apyterewa
desmatamento,"5","2018",Sentinel-1-2,MT,0.01,Brasnorte,TI Menkü (reestudo)
desmatamento,"6","2018",Sentinel-1-2,PA,2.00,Senador José Porfírio,TI Ituna/Itatá
desmatamento,"6","2018",Sentinel-1-2,PA,2.13,Senador José Porfírio,TI Ituna/Itatá
desmatamento,"6","2018",Sentinel-1-2,PA,0.62,Altamira,TI Ituna/Itatá
desmatamento,"6","2018",Sentinel-1-2,PA,0.13,Senador José Porfírio,TI Ituna/Itatá
desmatamento,"6","2018",Sentinel-1-2,PA,0.09,Altamira,TI Baú
desmatamento,"6","2018",Sentinel-1-2,PA,0.32,Altamira,TI Ituna/Itatá
desmatamento,"6","2018",Sentinel-1-2,RO,0.07,Nova Mamoré,TI Karipuna
desmatamento,"6","2018",Sentinel-1-2,RO,0.43,Porto Velho,TI Karipuna
desmatamento,"6","2018",Sentinel-1-2,AM,0.03,Canutama,TI Jacareúba/Katawixi
desmatamento,"6","2018",Sentinel-1-2,RO,0.04,Porto Velho,TI Karipuna
desmatamento,"6","2018",Sentinel-1-2,RO,1.18,Porto Velho,TI Karipuna
desmatamento,"6","2018",Sentinel-1-2,RO,0.36,Porto Velho,TI Karipuna
desmatamento,"6","2018",Sentinel-1-2,AM,0.52,Lábrea,TI Boca do Acre
desmatamento,"6","2018",Sentinel-1-2,PA,0.01,Senador José Porfírio,TI Ituna/Itatá
desmatamento,"6","2018",Sentinel-1-2,RO,0.01,Nova Mamoré,TI Karipuna
desmatamento,"6","2018",Sentinel-1-2,PA,0.45,Altamira,TI Baú
desmatamento,"6","2018",Sentinel-1-2,PA,0.32,Cumaru do Norte,TI Kayapó
desmatamento,"6","2018",Sentinel-1-2,PA,1.03,Senador José Porfírio,TI Ituna/Itatá
desmatamento,"6","2018",Sentinel-1-2,PA,0.01,Senador José Porfírio,TI Ituna/Itatá
desmatamento,"6","2018",Sentinel-1-2,PA,1.60,Senador José Porfírio,TI Ituna/Itatá
desmatamento,"6","2018",Sentinel-1-2,RO,0.02,Nova Mamoré,TI Karipuna
desmatamento,"6","2018",Sentinel-1-2,PA,0.15,Altamira,TI Cachoeira Seca
desmatamento,"6","2018",Sentinel-1-2,PA,0.01,Senador José Porfírio,TI Ituna/Itatá
desmatamento,"6","2018",Sentinel-1-2,MT,0.85,Colniza,TI Piripkura
desmatamento,"6","2018",Sentinel-1-2,PA,0.11,Altamira,TI Cachoeira Seca
desmatamento,"6","2018",Sentinel-1-2,PA,0.03,Altamira,TI Cachoeira Seca
desmatamento,"6","2018",Sentinel-1-2,AM,0.08,Manicoré,TI Tenharim/Marmelos
desmatamento,"6","2018",Sentinel-1-2,PA,0.01,Bom Jesus do Tocantins,TI Mãe Maria
desmatamento,"6","2018",Sentinel-1-2,PA,0.91,Senador José Porfírio,TI Ituna/Itatá
desmatamento,"6","2018",Sentinel-1-2,AM,0.02,Pauini,TI Água Preta/Inari
desmatamento,"6","2018",Sentinel-1-2,PA,0.53,Senador José Porfírio,TI Ituna/Itatá
desmatamento,"6","2018",Sentinel-1-2,PA,0.48,Placas,TI Cachoeira Seca
desmatamento,"6","2018",Sentinel-1-2,PA,0.72,Senador José Porfírio,TI Ituna/Itatá
desmatamento,"6","2018",Sentinel-1-2,PA,0.05,Uruará,TI Cachoeira Seca
desmatamento,"6","2018",Sentinel-1-2,PA,0.86,Ourilândia do Norte,TI Kayapó
desmatamento,"6","2018",Sentinel-1-2,PA,0.21,São Félix do Xingu,TI Apyterewa
desmatamento,"6","2018",Sentinel-1-2,PA,1.44,Altamira,TI Ituna/Itatá
desmatamento,"6","2018",Sentinel-1-2,PA,0.04,Cumaru do Norte,TI Kayapó
desmatamento,"6","2018",Sentinel-1-2,PA,0.51,Ourilândia do Norte,TI Kayapó
desmatamento,"6","2018",Sentinel-1-2,MT,0.64,Comodoro,TI Nambiquara
desmatamento,"6","2018",Sentinel-1-2,PA,0.04,Senador José Porfírio,TI Ituna/Itatá
desmatamento,"6","2018",Sentinel-1-2,AM,0.01,Manicoré,TI Tenharim Marmelos (Gleba B)
desmatamento,"6","2018",Sentinel-1-2,PA,0.43,São Félix do Xingu,TI Apyterewa
desmatamento,"6","2018",Sentinel-1-2,MT,0.28,Aripuanã,TI Arara do Rio Branco
desmatamento,"6","2018",Sentinel-1-2,PA,2.14,Senador José Porfírio,TI Ituna/Itatá
desmatamento,"6","2018",Sentinel-1-2,PA,0.83,Senador José Porfírio,TI Ituna/Itatá
desmatamento,"6","2018",Sentinel-1-2,PA,1.23,Ourilândia do Norte,TI Kayapó
desmatamento,"6","2018",Sentinel-1-2,PA,0.43,Senador José Porfírio,TI Ituna/Itatá
desmatamento,"6","2018",Sentinel-1-2,PA,0.27,São Félix do Xingu,TI Trincheira/Bacajá
desmatamento,"6","2018",Sentinel-1-2,PA,0.30,Ourilândia do Norte,TI Kayapó
desmatamento,"6","2018",Sentinel-1-2,PA,0.01,Jacareacanga,TI Mundurucu
desmatamento,"6","2018",Sentinel-1-2,PA,0.01,Jacareacanga,TI Mundurucu
desmatamento,"6","2018",Sentinel-1-2,MT,0.58,Cocalinho,TI Wedezé
desmatamento,"7","2018",Sentinel-1-2,MT,0.01,Brasnorte,TI Menkü (reestudo)
desmatamento,"7","2018",Sentinel-1-2,PA,0.02,Senador José Porfírio,TI Ituna/Itatá
desmatamento,"7","2018",Sentinel-1-2,RO,0.39,Nova Mamoré,TI Karipuna
desmatamento,"7","2018",Sentinel-1-2,RO,0.47,Nova Mamoré,TI Karipuna
desmatamento,"7","2018",Sentinel-1-2,PA,0.02,Senador José Porfírio,TI Ituna/Itatá
desmatamento,"7","2018",Sentinel-1-2,RO,0.08,Nova Mamoré,TI Uru-Eu-Wau-Wau
desmatamento,"6","2018",Sentinel-1-2,RO,0.75,Porto Velho,TI Karipuna
desmatamento,"6","2018",Sentinel-1-2,PA,0.59,Ourilândia do Norte,TI Kayapó
desmatamento,"6","2018",Sentinel-1-2,PA,0.18,Placas,TI Cachoeira Seca
desmatamento,"6","2018",Sentinel-1-2,PA,0.06,Altamira,TI Baú
desmatamento,"6","2018",Sentinel-1-2,PA,0.96,Senador José Porfírio,TI Ituna/Itatá
desmatamento,"6","2018",Sentinel-1-2,PA,3.05,Senador José Porfírio,TI Ituna/Itatá
desmatamento,"6","2018",Sentinel-1-2,PA,0.80,Senador José Porfírio,TI Ituna/Itatá
desmatamento,"6","2018",Sentinel-1-2,PA,0.30,Ourilândia do Norte,TI Kayapó
desmatamento,"6","2018",Sentinel-1-2,PA,0.16,Ourilândia do Norte,TI Kayapó
desmatamento,"6","2018",Sentinel-1-2,PA,0.69,Senador José Porfírio,TI Ituna/Itatá
desmatamento,"6","2018",Sentinel-1-2,PA,1.60,Altamira,TI Cachoeira Seca
desmatamento,"7","2018",Sentinel-1-2,PA,0.10,São Félix do Xingu,TI Apyterewa
desmatamento,"7","2018",Sentinel-1-2,PA,0.21,Altamira,TI Cachoeira Seca
desmatamento,"7","2018",Sentinel-1-2,PA,0.75,Senador José Porfírio,TI Ituna/Itatá
desmatamento,"7","2018",Sentinel-1-2,PA,0.53,Senador José Porfírio,TI Ituna/Itatá
desmatamento,"7","2018",Sentinel-1-2,PA,1.71,Senador José Porfírio,TI Ituna/Itatá
desmatamento,"7","2018",Sentinel-1-2,PA,0.21,São Félix do Xingu,TI Apyterewa
desmatamento,"7","2018",Sentinel-1-2,PA,0.02,Anapu,TI Trincheira/Bacajá
desmatamento,"7","2018",Sentinel-1-2,PA,0.08,Anapu,TI Trincheira/Bacajá
desmatamento,"7","2018",Sentinel-1-2,MT,0.01,Brasnorte,TI Menkü (reestudo)
desmatamento,"7","2018",Sentinel-1-2,MT,0.34,Brasnorte,TI Menkü (reestudo)
desmatamento,"7","2018",Sentinel-1-2,RO,0.02,Alta Floresta D'Oeste,TI Rio Branco
desmatamento,"7","2018",Sentinel-1-2,PA,0.54,São Félix do Xingu,TI Apyterewa
desmatamento,"7","2018",Sentinel-1-2,PA,0.04,Baião,TI Trocará
desmatamento,"7","2018",Sentinel-1-2,PA,0.07,Baião,TI Trocará
desmatamento,"7","2018",Sentinel-1-2,PA,0.69,Anapu,TI Trincheira/Bacajá
desmatamento,"7","2018",Sentinel-1-2,PA,0.06,Senador José Porfírio,TI Ituna/Itatá
desmatamento,"7","2018",Sentinel-1-2,PA,1.49,Senador José Porfírio,TI Ituna/Itatá
desmatamento,"7","2018",Sentinel-1-2,PA,0.59,Anapu,TI Trincheira/Bacajá
desmatamento,"7","2018",Sentinel-1-2,PA,0.91,Anapu,TI Trincheira/Bacajá
desmatamento,"7","2018",Sentinel-1-2,AM,0.01,Manicoré,TI Tenharim/Marmelos
desmatamento,"7","2018",Sentinel-1-2,PA,0.90,Altamira,TI Cachoeira Seca
desmatamento,"7","2018",Sentinel-1-2,PA,0.48,Senador José Porfírio,TI Ituna/Itatá
desmatamento,"7","2018",Sentinel-1-2,PA,0.03,Senador José Porfírio,TI Ituna/Itatá
desmatamento,"11","2018",Sentinel-1-2,PA,0.02,São Félix do Xingu,TI Apyterewa
desmatamento,"11","2018",Sentinel-1-2,PA,0.07,Altamira,TI Cachoeira Seca
desmatamento,"11","2018",Sentinel-1-2,PA,0.05,São Félix do Xingu,TI Apyterewa
desmatamento,"7","2018",Sentinel-1-2,PA,0.11,Senador José Porfírio,TI Ituna/Itatá
desmatamento,"7","2018",Sentinel-1-2,PA,0.13,Altamira,TI Ituna/Itatá
desmatamento,"7","2018",Sentinel-1-2,PA,0.03,Altamira,TI Ituna/Itatá
